datetime,block,units,day_type,hour
2025-04-11 16:00:00,Block_B,18.05,Weekday,16
2025-04-11 17:00:00,Block_B,14.8,Weekday,17
2025-04-11 18:00:00,Block_B,29.58,Weekday,18
2025-04-11 19:00:00,Block_B,22.58,Weekday,19
2025-04-11 20:00:00,Block_B,29.78,Weekday,20
2025-04-11 21:00:00,Block_B,29.22,Weekday,21
2025-04-11 22:00:00,Block_B,28.36,Weekday,22
2025-04-11 23:00:00,Block_B,19.15,Weekday,23
2025-04-12 00:00:00,Block_B,17.72,Weekend,0
2025-04-12 01:00:00,Block_B,14.47,Weekend,1
2025-04-12 02:00:00,Block_B,18.79,Weekend,2
2025-04-12 03:00:00,Block_B,17.31,Weekend,3
2025-04-12 04:00:00,Block_B,17.57,Weekend,4
2025-04-12 05:00:00,Block_B,19.14,Weekend,5
2025-04-12 06:00:00,Block_B,21.72,Weekend,6
2025-04-12 07:00:00,Block_B,23.41,Weekend,7
2025-04-12 08:00:00,Block_B,21.95,Weekend,8
2025-04-12 09:00:00,Block_B,20.97,Weekend,9
2025-04-12 10:00:00,Block_B,20.17,Weekend,10
2025-04-12 11:00:00,Block_B,18.48,Weekend,11
2025-04-12 12:00:00,Block_B,17.37,Weekend,12
2025-04-12 13:00:00,Block_B,15.5,Weekend,13
2025-04-12 14:00:00,Block_B,17.96,Weekend,14
2025-04-12 15:00:00,Block_B,18.15,Weekend,15
2025-04-12 16:00:00,Block_B,17.86,Weekend,16
2025-04-12 17:00:00,Block_B,19.6,Weekend,17
2025-04-12 18:00:00,Block_B,30.1,Weekend,18
2025-04-12 19:00:00,Block_B,27.55,Weekend,19
2025-04-12 20:00:00,Block_B,22.9,Weekend,20
2025-04-12 21:00:00,Block_B,31.5,Weekend,21
2025-04-12 22:00:00,Block_B,27.98,Weekend,22
2025-04-12 23:00:00,Block_B,16.34,Weekend,23
2025-04-13 00:00:00,Block_B,19.26,Weekend,0
2025-04-13 01:00:00,Block_B,16.39,Weekend,1
2025-04-13 02:00:00,Block_B,16.57,Weekend,2
2025-04-13 03:00:00,Block_B,16.72,Weekend,3
2025-04-13 04:00:00,Block_B,15.91,Weekend,4
2025-04-13 05:00:00,Block_B,17.83,Weekend,5
2025-04-13 06:00:00,Block_B,25.21,Weekend,6
2025-04-13 07:00:00,Block_B,20.34,Weekend,7
2025-04-13 08:00:00,Block_B,22.22,Weekend,8
2025-04-13 09:00:00,Block_B,25.13,Weekend,9
2025-04-13 10:00:00,Block_B,22.84,Weekend,10
2025-04-13 11:00:00,Block_B,19.6,Weekend,11
2025-04-13 12:00:00,Block_B,17.35,Weekend,12
2025-04-13 13:00:00,Block_B,18.14,Weekend,13
2025-04-13 14:00:00,Block_B,18.21,Weekend,14
2025-04-13 15:00:00,Block_B,17.47,Weekend,15
2025-04-13 16:00:00,Block_B,14.42,Weekend,16
2025-04-13 17:00:00,Block_B,15.12,Weekend,17
2025-04-13 18:00:00,Block_B,25.02,Weekend,18
2025-04-13 19:00:00,Block_B,29.33,Weekend,19
2025-04-13 20:00:00,Block_B,25.2,Weekend,20
2025-04-13 21:00:00,Block_B,28.05,Weekend,21
2025-04-13 22:00:00,Block_B,28.87,Weekend,22
2025-04-13 23:00:00,Block_B,18.61,Weekend,23
2025-04-14 00:00:00,Block_B,17.68,Weekday,0
2025-04-14 01:00:00,Block_B,15.69,Weekday,1
2025-04-14 02:00:00,Block_B,17.24,Weekday,2
2025-04-14 03:00:00,Block_B,18.86,Weekday,3
2025-04-14 04:00:00,Block_B,18.32,Weekday,4
2025-04-14 05:00:00,Block_B,18.15,Weekday,5
2025-04-14 06:00:00,Block_B,24.01,Weekday,6
2025-04-14 07:00:00,Block_B,24.63,Weekday,7
2025-04-14 08:00:00,Block_B,25.14,Weekday,8
2025-04-14 09:00:00,Block_B,21.39,Weekday,9
2025-04-14 10:00:00,Block_B,23.34,Weekday,10
2025-04-14 11:00:00,Block_B,15.94,Weekday,11
2025-04-14 12:00:00,Block_B,18.26,Weekday,12
2025-04-14 13:00:00,Block_B,14.81,Weekday,13
2025-04-14 14:00:00,Block_B,15.89,Weekday,14
2025-04-14 15:00:00,Block_B,18.86,Weekday,15
2025-04-14 16:00:00,Block_B,18.72,Weekday,16
2025-04-14 17:00:00,Block_B,19.66,Weekday,17
2025-04-14 18:00:00,Block_B,30.0,Weekday,18
2025-04-14 19:00:00,Block_B,27.79,Weekday,19
2025-04-14 20:00:00,Block_B,27.92,Weekday,20
2025-04-14 21:00:00,Block_B,23.3,Weekday,21
2025-04-14 22:00:00,Block_B,26.85,Weekday,22
2025-04-14 23:00:00,Block_B,18.62,Weekday,23
2025-04-15 00:00:00,Block_B,16.57,Weekday,0
2025-04-15 01:00:00,Block_B,16.71,Weekday,1
2025-04-15 02:00:00,Block_B,16.0,Weekday,2
2025-04-15 03:00:00,Block_B,16.76,Weekday,3
2025-04-15 04:00:00,Block_B,17.89,Weekday,4
2025-04-15 05:00:00,Block_B,15.95,Weekday,5
2025-04-15 06:00:00,Block_B,24.44,Weekday,6
2025-04-15 07:00:00,Block_B,23.45,Weekday,7
2025-04-15 08:00:00,Block_B,22.49,Weekday,8
2025-04-15 09:00:00,Block_B,21.1,Weekday,9
2025-04-15 10:00:00,Block_B,25.4,Weekday,10
2025-04-15 11:00:00,Block_B,19.71,Weekday,11
2025-04-15 12:00:00,Block_B,15.44,Weekday,12
2025-04-15 13:00:00,Block_B,14.93,Weekday,13
2025-04-15 14:00:00,Block_B,15.74,Weekday,14
2025-04-15 15:00:00,Block_B,19.86,Weekday,15
2025-04-15 16:00:00,Block_B,18.41,Weekday,16
2025-04-15 17:00:00,Block_B,17.32,Weekday,17
2025-04-15 18:00:00,Block_B,27.56,Weekday,18
2025-04-15 19:00:00,Block_B,22.85,Weekday,19
2025-04-15 20:00:00,Block_B,22.41,Weekday,20
2025-04-15 21:00:00,Block_B,25.61,Weekday,21
2025-04-15 22:00:00,Block_B,26.45,Weekday,22
2025-04-15 23:00:00,Block_B,15.39,Weekday,23
2025-04-16 00:00:00,Block_B,19.12,Weekday,0
2025-04-16 01:00:00,Block_B,15.68,Weekday,1
2025-04-16 02:00:00,Block_B,17.57,Weekday,2
2025-04-16 03:00:00,Block_B,16.27,Weekday,3
2025-04-16 04:00:00,Block_B,15.8,Weekday,4
2025-04-16 05:00:00,Block_B,14.96,Weekday,5
2025-04-16 06:00:00,Block_B,21.91,Weekday,6
2025-04-16 07:00:00,Block_B,20.61,Weekday,7
2025-04-16 08:00:00,Block_B,20.42,Weekday,8
2025-04-16 09:00:00,Block_B,21.93,Weekday,9
2025-04-16 10:00:00,Block_B,26.48,Weekday,10
2025-04-16 11:00:00,Block_B,19.47,Weekday,11
2025-04-16 12:00:00,Block_B,16.38,Weekday,12
2025-04-16 13:00:00,Block_B,18.77,Weekday,13
2025-04-16 14:00:00,Block_B,16.74,Weekday,14
2025-04-16 15:00:00,Block_B,17.66,Weekday,15
2025-04-16 16:00:00,Block_B,17.64,Weekday,16
2025-04-16 17:00:00,Block_B,18.36,Weekday,17
2025-04-16 18:00:00,Block_B,24.47,Weekday,18
2025-04-16 19:00:00,Block_B,30.49,Weekday,19
2025-04-16 20:00:00,Block_B,25.54,Weekday,20
2025-04-16 21:00:00,Block_B,23.38,Weekday,21
2025-04-16 22:00:00,Block_B,30.59,Weekday,22
2025-04-16 23:00:00,Block_B,20.2,Weekday,23
2025-04-17 00:00:00,Block_B,14.43,Weekday,0
2025-04-17 01:00:00,Block_B,18.27,Weekday,1
2025-04-17 02:00:00,Block_B,15.94,Weekday,2
2025-04-17 03:00:00,Block_B,14.52,Weekday,3
2025-04-17 04:00:00,Block_B,17.83,Weekday,4
2025-04-17 05:00:00,Block_B,18.1,Weekday,5
2025-04-17 06:00:00,Block_B,19.16,Weekday,6
2025-04-17 07:00:00,Block_B,24.47,Weekday,7
2025-04-17 08:00:00,Block_B,22.64,Weekday,8
2025-04-17 09:00:00,Block_B,21.23,Weekday,9
2025-04-17 10:00:00,Block_B,18.81,Weekday,10
2025-04-17 11:00:00,Block_B,17.76,Weekday,11
2025-04-17 12:00:00,Block_B,15.31,Weekday,12
2025-04-17 13:00:00,Block_B,18.14,Weekday,13
2025-04-17 14:00:00,Block_B,16.82,Weekday,14
2025-04-17 15:00:00,Block_B,18.14,Weekday,15
2025-04-17 16:00:00,Block_B,17.94,Weekday,16
2025-04-17 17:00:00,Block_B,18.84,Weekday,17
2025-04-17 18:00:00,Block_B,28.93,Weekday,18
2025-04-17 19:00:00,Block_B,26.6,Weekday,19
2025-04-17 20:00:00,Block_B,26.72,Weekday,20
2025-04-17 21:00:00,Block_B,23.77,Weekday,21
2025-04-17 22:00:00,Block_B,26.11,Weekday,22
2025-04-17 23:00:00,Block_B,16.22,Weekday,23
2025-04-18 00:00:00,Block_B,19.85,Weekday,0
2025-04-18 01:00:00,Block_B,15.51,Weekday,1
2025-04-18 02:00:00,Block_B,19.58,Weekday,2
2025-04-18 03:00:00,Block_B,15.82,Weekday,3
2025-04-18 04:00:00,Block_B,15.73,Weekday,4
2025-04-18 05:00:00,Block_B,16.95,Weekday,5
2025-04-18 06:00:00,Block_B,22.03,Weekday,6
2025-04-18 07:00:00,Block_B,22.21,Weekday,7
2025-04-18 08:00:00,Block_B,23.3,Weekday,8
2025-04-18 09:00:00,Block_B,18.08,Weekday,9
2025-04-18 10:00:00,Block_B,21.81,Weekday,10
2025-04-18 11:00:00,Block_B,16.19,Weekday,11
2025-04-18 12:00:00,Block_B,18.78,Weekday,12
2025-04-18 13:00:00,Block_B,17.44,Weekday,13
2025-04-18 14:00:00,Block_B,17.82,Weekday,14
2025-04-18 15:00:00,Block_B,18.61,Weekday,15
2025-04-18 16:00:00,Block_B,18.5,Weekday,16
2025-04-18 17:00:00,Block_B,16.02,Weekday,17
2025-04-18 18:00:00,Block_B,29.86,Weekday,18
2025-04-18 19:00:00,Block_B,24.91,Weekday,19
2025-04-18 20:00:00,Block_B,25.15,Weekday,20
2025-04-18 21:00:00,Block_B,21.91,Weekday,21
2025-04-18 22:00:00,Block_B,26.68,Weekday,22
2025-04-18 23:00:00,Block_B,18.04,Weekday,23
2025-04-19 00:00:00,Block_B,14.23,Weekend,0
2025-04-19 01:00:00,Block_B,16.69,Weekend,1
2025-04-19 02:00:00,Block_B,18.15,Weekend,2
2025-04-19 03:00:00,Block_B,18.97,Weekend,3
2025-04-19 04:00:00,Block_B,14.14,Weekend,4
2025-04-19 05:00:00,Block_B,18.03,Weekend,5
2025-04-19 06:00:00,Block_B,22.84,Weekend,6
2025-04-19 07:00:00,Block_B,23.63,Weekend,7
2025-04-19 08:00:00,Block_B,24.27,Weekend,8
2025-04-19 09:00:00,Block_B,21.08,Weekend,9
2025-04-19 10:00:00,Block_B,20.72,Weekend,10
2025-04-19 11:00:00,Block_B,17.18,Weekend,11
2025-04-19 12:00:00,Block_B,19.41,Weekend,12
2025-04-19 13:00:00,Block_B,19.63,Weekend,13
2025-04-19 14:00:00,Block_B,15.94,Weekend,14
2025-04-19 15:00:00,Block_B,16.62,Weekend,15
2025-04-19 16:00:00,Block_B,16.57,Weekend,16
2025-04-19 17:00:00,Block_B,18.6,Weekend,17
2025-04-19 18:00:00,Block_B,28.45,Weekend,18
2025-04-19 19:00:00,Block_B,27.08,Weekend,19
2025-04-19 20:00:00,Block_B,23.25,Weekend,20
2025-04-19 21:00:00,Block_B,21.21,Weekend,21
2025-04-19 22:00:00,Block_B,26.96,Weekend,22
2025-04-19 23:00:00,Block_B,19.12,Weekend,23
2025-04-20 00:00:00,Block_B,19.05,Weekend,0
2025-04-20 01:00:00,Block_B,17.84,Weekend,1
2025-04-20 02:00:00,Block_B,16.06,Weekend,2
2025-04-20 03:00:00,Block_B,16.65,Weekend,3
2025-04-20 04:00:00,Block_B,20.31,Weekend,4
2025-04-20 05:00:00,Block_B,19.39,Weekend,5
2025-04-20 06:00:00,Block_B,23.95,Weekend,6
2025-04-20 07:00:00,Block_B,26.25,Weekend,7
2025-04-20 08:00:00,Block_B,25.65,Weekend,8
2025-04-20 09:00:00,Block_B,24.27,Weekend,9
2025-04-20 10:00:00,Block_B,22.83,Weekend,10
2025-04-20 11:00:00,Block_B,17.19,Weekend,11
2025-04-20 12:00:00,Block_B,16.83,Weekend,12
2025-04-20 13:00:00,Block_B,18.25,Weekend,13
2025-04-20 14:00:00,Block_B,19.14,Weekend,14
2025-04-20 15:00:00,Block_B,18.4,Weekend,15
2025-04-20 16:00:00,Block_B,17.98,Weekend,16
2025-04-20 17:00:00,Block_B,15.33,Weekend,17
2025-04-20 18:00:00,Block_B,27.63,Weekend,18
2025-04-20 19:00:00,Block_B,25.77,Weekend,19
2025-04-20 20:00:00,Block_B,24.36,Weekend,20
2025-04-20 21:00:00,Block_B,31.44,Weekend,21
2025-04-20 22:00:00,Block_B,28.92,Weekend,22
2025-04-20 23:00:00,Block_B,16.78,Weekend,23
2025-04-21 00:00:00,Block_B,16.54,Weekday,0
2025-04-21 01:00:00,Block_B,17.1,Weekday,1
2025-04-21 02:00:00,Block_B,19.18,Weekday,2
2025-04-21 03:00:00,Block_B,15.09,Weekday,3
2025-04-21 04:00:00,Block_B,14.91,Weekday,4
2025-04-21 05:00:00,Block_B,16.15,Weekday,5
2025-04-21 06:00:00,Block_B,24.89,Weekday,6
2025-04-21 07:00:00,Block_B,25.58,Weekday,7
2025-04-21 08:00:00,Block_B,20.24,Weekday,8
2025-04-21 09:00:00,Block_B,24.47,Weekday,9
2025-04-21 10:00:00,Block_B,19.28,Weekday,10
2025-04-21 11:00:00,Block_B,19.03,Weekday,11
2025-04-21 12:00:00,Block_B,18.29,Weekday,12
2025-04-21 13:00:00,Block_B,17.15,Weekday,13
2025-04-21 14:00:00,Block_B,15.45,Weekday,14
2025-04-21 15:00:00,Block_B,19.1,Weekday,15
2025-04-21 16:00:00,Block_B,16.14,Weekday,16
2025-04-21 17:00:00,Block_B,17.82,Weekday,17
2025-04-21 18:00:00,Block_B,23.83,Weekday,18
2025-04-21 19:00:00,Block_B,23.44,Weekday,19
2025-04-21 20:00:00,Block_B,25.98,Weekday,20
2025-04-21 21:00:00,Block_B,22.32,Weekday,21
2025-04-21 22:00:00,Block_B,25.83,Weekday,22
2025-04-21 23:00:00,Block_B,16.5,Weekday,23
2025-04-22 00:00:00,Block_B,16.16,Weekday,0
2025-04-22 01:00:00,Block_B,19.17,Weekday,1
2025-04-22 02:00:00,Block_B,19.32,Weekday,2
2025-04-22 03:00:00,Block_B,18.82,Weekday,3
2025-04-22 04:00:00,Block_B,17.95,Weekday,4
2025-04-22 05:00:00,Block_B,20.11,Weekday,5
2025-04-22 06:00:00,Block_B,19.39,Weekday,6
2025-04-22 07:00:00,Block_B,19.66,Weekday,7
2025-04-22 08:00:00,Block_B,22.52,Weekday,8
2025-04-22 09:00:00,Block_B,25.49,Weekday,9
2025-04-22 10:00:00,Block_B,22.8,Weekday,10
2025-04-22 11:00:00,Block_B,19.01,Weekday,11
2025-04-22 12:00:00,Block_B,15.42,Weekday,12
2025-04-22 13:00:00,Block_B,17.47,Weekday,13
2025-04-22 14:00:00,Block_B,18.05,Weekday,14
2025-04-22 15:00:00,Block_B,15.53,Weekday,15
2025-04-22 16:00:00,Block_B,17.4,Weekday,16
2025-04-22 17:00:00,Block_B,15.81,Weekday,17
2025-04-22 18:00:00,Block_B,24.25,Weekday,18
2025-04-22 19:00:00,Block_B,23.51,Weekday,19
2025-04-22 20:00:00,Block_B,26.18,Weekday,20
2025-04-22 21:00:00,Block_B,28.21,Weekday,21
2025-04-22 22:00:00,Block_B,24.97,Weekday,22
2025-04-22 23:00:00,Block_B,16.74,Weekday,23
2025-04-23 00:00:00,Block_B,17.54,Weekday,0
2025-04-23 01:00:00,Block_B,18.27,Weekday,1
2025-04-23 02:00:00,Block_B,16.09,Weekday,2
2025-04-23 03:00:00,Block_B,15.57,Weekday,3
2025-04-23 04:00:00,Block_B,17.75,Weekday,4
2025-04-23 05:00:00,Block_B,17.8,Weekday,5
2025-04-23 06:00:00,Block_B,21.17,Weekday,6
2025-04-23 07:00:00,Block_B,20.07,Weekday,7
2025-04-23 08:00:00,Block_B,21.99,Weekday,8
2025-04-23 09:00:00,Block_B,25.09,Weekday,9
2025-04-23 10:00:00,Block_B,22.27,Weekday,10
2025-04-23 11:00:00,Block_B,17.21,Weekday,11
2025-04-23 12:00:00,Block_B,16.8,Weekday,12
2025-04-23 13:00:00,Block_B,17.16,Weekday,13
2025-04-23 14:00:00,Block_B,17.16,Weekday,14
2025-04-23 15:00:00,Block_B,17.63,Weekday,15
2025-04-23 16:00:00,Block_B,18.74,Weekday,16
2025-04-23 17:00:00,Block_B,16.58,Weekday,17
2025-04-23 18:00:00,Block_B,29.22,Weekday,18
2025-04-23 19:00:00,Block_B,29.61,Weekday,19
2025-04-23 20:00:00,Block_B,27.83,Weekday,20
2025-04-23 21:00:00,Block_B,26.53,Weekday,21
2025-04-23 22:00:00,Block_B,24.52,Weekday,22
2025-04-23 23:00:00,Block_B,18.26,Weekday,23
2025-04-24 00:00:00,Block_B,16.95,Weekday,0
2025-04-24 01:00:00,Block_B,18.38,Weekday,1
2025-04-24 02:00:00,Block_B,17.83,Weekday,2
2025-04-24 03:00:00,Block_B,18.49,Weekday,3
2025-04-24 04:00:00,Block_B,15.94,Weekday,4
2025-04-24 05:00:00,Block_B,19.01,Weekday,5
2025-04-24 06:00:00,Block_B,25.28,Weekday,6
2025-04-24 07:00:00,Block_B,23.52,Weekday,7
2025-04-24 08:00:00,Block_B,20.12,Weekday,8
2025-04-24 09:00:00,Block_B,23.25,Weekday,9
2025-04-24 10:00:00,Block_B,23.87,Weekday,10
2025-04-24 11:00:00,Block_B,15.74,Weekday,11
2025-04-24 12:00:00,Block_B,18.82,Weekday,12
2025-04-24 13:00:00,Block_B,19.63,Weekday,13
2025-04-24 14:00:00,Block_B,15.28,Weekday,14
2025-04-24 15:00:00,Block_B,17.63,Weekday,15
2025-04-24 16:00:00,Block_B,15.8,Weekday,16
2025-04-24 17:00:00,Block_B,15.19,Weekday,17
2025-04-24 18:00:00,Block_B,26.13,Weekday,18
2025-04-24 19:00:00,Block_B,23.57,Weekday,19
2025-04-24 20:00:00,Block_B,25.74,Weekday,20
2025-04-24 21:00:00,Block_B,23.62,Weekday,21
2025-04-24 22:00:00,Block_B,28.49,Weekday,22
2025-04-24 23:00:00,Block_B,18.17,Weekday,23
2025-04-25 00:00:00,Block_B,17.04,Weekday,0
2025-04-25 01:00:00,Block_B,16.61,Weekday,1
2025-04-25 02:00:00,Block_B,15.01,Weekday,2
2025-04-25 03:00:00,Block_B,18.55,Weekday,3
2025-04-25 04:00:00,Block_B,16.22,Weekday,4
2025-04-25 05:00:00,Block_B,16.13,Weekday,5
2025-04-25 06:00:00,Block_B,24.99,Weekday,6
2025-04-25 07:00:00,Block_B,25.07,Weekday,7
2025-04-25 08:00:00,Block_B,20.22,Weekday,8
2025-04-25 09:00:00,Block_B,23.13,Weekday,9
2025-04-25 10:00:00,Block_B,23.84,Weekday,10
2025-04-25 11:00:00,Block_B,16.25,Weekday,11
2025-04-25 12:00:00,Block_B,14.23,Weekday,12
2025-04-25 13:00:00,Block_B,15.97,Weekday,13
2025-04-25 14:00:00,Block_B,18.12,Weekday,14
2025-04-25 15:00:00,Block_B,18.51,Weekday,15
2025-04-25 16:00:00,Block_B,18.69,Weekday,16
2025-04-25 17:00:00,Block_B,18.81,Weekday,17
2025-04-25 18:00:00,Block_B,27.54,Weekday,18
2025-04-25 19:00:00,Block_B,25.2,Weekday,19
2025-04-25 20:00:00,Block_B,26.8,Weekday,20
2025-04-25 21:00:00,Block_B,25.87,Weekday,21
2025-04-25 22:00:00,Block_B,28.51,Weekday,22
2025-04-25 23:00:00,Block_B,19.46,Weekday,23
2025-04-26 00:00:00,Block_B,16.86,Weekend,0
2025-04-26 01:00:00,Block_B,19.27,Weekend,1
2025-04-26 02:00:00,Block_B,15.58,Weekend,2
2025-04-26 03:00:00,Block_B,18.91,Weekend,3
2025-04-26 04:00:00,Block_B,18.07,Weekend,4
2025-04-26 05:00:00,Block_B,16.55,Weekend,5
2025-04-26 06:00:00,Block_B,21.03,Weekend,6
2025-04-26 07:00:00,Block_B,23.38,Weekend,7
2025-04-26 08:00:00,Block_B,23.78,Weekend,8
2025-04-26 09:00:00,Block_B,24.0,Weekend,9
2025-04-26 10:00:00,Block_B,19.78,Weekend,10
2025-04-26 11:00:00,Block_B,16.2,Weekend,11
2025-04-26 12:00:00,Block_B,16.46,Weekend,12
2025-04-26 13:00:00,Block_B,16.78,Weekend,13
2025-04-26 14:00:00,Block_B,19.52,Weekend,14
2025-04-26 15:00:00,Block_B,16.35,Weekend,15
2025-04-26 16:00:00,Block_B,15.5,Weekend,16
2025-04-26 17:00:00,Block_B,20.17,Weekend,17
2025-04-26 18:00:00,Block_B,27.99,Weekend,18
2025-04-26 19:00:00,Block_B,25.71,Weekend,19
2025-04-26 20:00:00,Block_B,23.66,Weekend,20
2025-04-26 21:00:00,Block_B,24.76,Weekend,21
2025-04-26 22:00:00,Block_B,28.86,Weekend,22
2025-04-26 23:00:00,Block_B,16.73,Weekend,23
2025-04-27 00:00:00,Block_B,17.45,Weekend,0
2025-04-27 01:00:00,Block_B,15.96,Weekend,1
2025-04-27 02:00:00,Block_B,21.46,Weekend,2
2025-04-27 03:00:00,Block_B,18.9,Weekend,3
2025-04-27 04:00:00,Block_B,14.8,Weekend,4
2025-04-27 05:00:00,Block_B,17.1,Weekend,5
2025-04-27 06:00:00,Block_B,19.57,Weekend,6
2025-04-27 07:00:00,Block_B,21.22,Weekend,7
2025-04-27 08:00:00,Block_B,21.59,Weekend,8
2025-04-27 09:00:00,Block_B,24.2,Weekend,9
2025-04-27 10:00:00,Block_B,21.73,Weekend,10
2025-04-27 11:00:00,Block_B,15.48,Weekend,11
2025-04-27 12:00:00,Block_B,17.46,Weekend,12
2025-04-27 13:00:00,Block_B,14.88,Weekend,13
2025-04-27 14:00:00,Block_B,16.54,Weekend,14
2025-04-27 15:00:00,Block_B,17.67,Weekend,15
2025-04-27 16:00:00,Block_B,19.08,Weekend,16
2025-04-27 17:00:00,Block_B,15.28,Weekend,17
2025-04-27 18:00:00,Block_B,28.17,Weekend,18
2025-04-27 19:00:00,Block_B,26.67,Weekend,19
2025-04-27 20:00:00,Block_B,26.25,Weekend,20
2025-04-27 21:00:00,Block_B,28.36,Weekend,21
2025-04-27 22:00:00,Block_B,23.76,Weekend,22
2025-04-27 23:00:00,Block_B,18.16,Weekend,23
2025-04-28 00:00:00,Block_B,17.89,Weekday,0
2025-04-28 01:00:00,Block_B,18.91,Weekday,1
2025-04-28 02:00:00,Block_B,15.67,Weekday,2
2025-04-28 03:00:00,Block_B,15.49,Weekday,3
2025-04-28 04:00:00,Block_B,17.76,Weekday,4
2025-04-28 05:00:00,Block_B,14.08,Weekday,5
2025-04-28 06:00:00,Block_B,22.49,Weekday,6
2025-04-28 07:00:00,Block_B,24.19,Weekday,7
2025-04-28 08:00:00,Block_B,22.23,Weekday,8
2025-04-28 09:00:00,Block_B,23.76,Weekday,9
2025-04-28 10:00:00,Block_B,25.06,Weekday,10
2025-04-28 11:00:00,Block_B,18.66,Weekday,11
2025-04-28 12:00:00,Block_B,19.69,Weekday,12
2025-04-28 13:00:00,Block_B,16.17,Weekday,13
2025-04-28 14:00:00,Block_B,18.58,Weekday,14
2025-04-28 15:00:00,Block_B,15.97,Weekday,15
2025-04-28 16:00:00,Block_B,18.45,Weekday,16
2025-04-28 17:00:00,Block_B,21.15,Weekday,17
2025-04-28 18:00:00,Block_B,27.51,Weekday,18
2025-04-28 19:00:00,Block_B,25.52,Weekday,19
2025-04-28 20:00:00,Block_B,26.34,Weekday,20
2025-04-28 21:00:00,Block_B,29.66,Weekday,21
2025-04-28 22:00:00,Block_B,24.95,Weekday,22
2025-04-28 23:00:00,Block_B,16.61,Weekday,23
2025-04-29 00:00:00,Block_B,17.98,Weekday,0
2025-04-29 01:00:00,Block_B,18.45,Weekday,1
2025-04-29 02:00:00,Block_B,15.51,Weekday,2
2025-04-29 03:00:00,Block_B,16.59,Weekday,3
2025-04-29 04:00:00,Block_B,17.41,Weekday,4
2025-04-29 05:00:00,Block_B,17.8,Weekday,5
2025-04-29 06:00:00,Block_B,22.4,Weekday,6
2025-04-29 07:00:00,Block_B,22.95,Weekday,7
2025-04-29 08:00:00,Block_B,24.59,Weekday,8
2025-04-29 09:00:00,Block_B,20.36,Weekday,9
2025-04-29 10:00:00,Block_B,25.19,Weekday,10
2025-04-29 11:00:00,Block_B,17.92,Weekday,11
2025-04-29 12:00:00,Block_B,20.02,Weekday,12
2025-04-29 13:00:00,Block_B,16.05,Weekday,13
2025-04-29 14:00:00,Block_B,16.79,Weekday,14
2025-04-29 15:00:00,Block_B,17.05,Weekday,15
2025-04-29 16:00:00,Block_B,16.25,Weekday,16
2025-04-29 17:00:00,Block_B,18.38,Weekday,17
2025-04-29 18:00:00,Block_B,28.19,Weekday,18
2025-04-29 19:00:00,Block_B,28.02,Weekday,19
2025-04-29 20:00:00,Block_B,24.04,Weekday,20
2025-04-29 21:00:00,Block_B,25.27,Weekday,21
2025-04-29 22:00:00,Block_B,21.95,Weekday,22
2025-04-29 23:00:00,Block_B,19.85,Weekday,23
2025-04-30 00:00:00,Block_B,18.29,Weekday,0
2025-04-30 01:00:00,Block_B,18.26,Weekday,1
2025-04-30 02:00:00,Block_B,17.62,Weekday,2
2025-04-30 03:00:00,Block_B,16.16,Weekday,3
2025-04-30 04:00:00,Block_B,17.52,Weekday,4
2025-04-30 05:00:00,Block_B,17.45,Weekday,5
2025-04-30 06:00:00,Block_B,23.16,Weekday,6
2025-04-30 07:00:00,Block_B,22.77,Weekday,7
2025-04-30 08:00:00,Block_B,23.36,Weekday,8
2025-04-30 09:00:00,Block_B,23.76,Weekday,9
2025-04-30 10:00:00,Block_B,25.4,Weekday,10
2025-04-30 11:00:00,Block_B,16.03,Weekday,11
2025-04-30 12:00:00,Block_B,15.66,Weekday,12
2025-04-30 13:00:00,Block_B,19.07,Weekday,13
2025-04-30 14:00:00,Block_B,17.93,Weekday,14
2025-04-30 15:00:00,Block_B,18.75,Weekday,15
2025-04-30 16:00:00,Block_B,16.02,Weekday,16
2025-04-30 17:00:00,Block_B,19.52,Weekday,17
2025-04-30 18:00:00,Block_B,24.84,Weekday,18
2025-04-30 19:00:00,Block_B,31.49,Weekday,19
2025-04-30 20:00:00,Block_B,24.31,Weekday,20
2025-04-30 21:00:00,Block_B,26.38,Weekday,21
2025-04-30 22:00:00,Block_B,28.16,Weekday,22
2025-04-30 23:00:00,Block_B,16.89,Weekday,23
2025-05-01 00:00:00,Block_B,16.61,Weekday,0
2025-05-01 01:00:00,Block_B,16.12,Weekday,1
2025-05-01 02:00:00,Block_B,18.92,Weekday,2
2025-05-01 03:00:00,Block_B,17.05,Weekday,3
2025-05-01 04:00:00,Block_B,20.39,Weekday,4
2025-05-01 05:00:00,Block_B,16.58,Weekday,5
2025-05-01 06:00:00,Block_B,21.86,Weekday,6
2025-05-01 07:00:00,Block_B,20.04,Weekday,7
2025-05-01 08:00:00,Block_B,21.43,Weekday,8
2025-05-01 09:00:00,Block_B,21.81,Weekday,9
2025-05-01 10:00:00,Block_B,23.25,Weekday,10
2025-05-01 11:00:00,Block_B,16.98,Weekday,11
2025-05-01 12:00:00,Block_B,16.97,Weekday,12
2025-05-01 13:00:00,Block_B,17.67,Weekday,13
2025-05-01 14:00:00,Block_B,19.9,Weekday,14
2025-05-01 15:00:00,Block_B,19.32,Weekday,15
2025-05-01 16:00:00,Block_B,16.34,Weekday,16
2025-05-01 17:00:00,Block_B,18.48,Weekday,17
